date,prefecture,area,visitors_relative,is_holiday,was_holiday
2020-03-15,新潟県,新潟市,85,TRUE,TRUE
2020-03-15,新潟県,新潟市中央区,82,TRUE,TRUE
2020-03-16,新潟県,新潟県全域,92,FALSE,FALSE
2020-03-16,新潟県,新潟市,92,FALSE,FALSE
2020-03-16,新潟県,新潟市中央区,91,FALSE,FALSE
2020-03-17,新潟県,新潟県全域,93,FALSE,FALSE
2020-03-17,新潟県,新潟市,94,FALSE,FALSE
2020-03-17,新潟県,新潟市中央区,95,FALSE,FALSE
2020-03-18,新潟県,新潟県全域,92,FALSE,FALSE
2020-03-18,新潟県,新潟市,92,FALSE,FALSE
2020-03-18,新潟県,新潟市中央区,92,FALSE,FALSE
2020-03-19,新潟県,新潟県全域,107,FALSE,TRUE
2020-03-19,新潟県,新潟市,111,FALSE,TRUE
2020-03-19,新潟県,新潟市中央区,102,FALSE,TRUE
2020-03-20,新潟県,新潟県全域,83,TRUE,FALSE
2020-03-20,新潟県,新潟市,79,TRUE,FALSE
2020-03-20,新潟県,新潟市中央区,88,TRUE,FALSE
2020-03-21,新潟県,新潟県全域,93,TRUE,TRUE
2020-03-21,新潟県,新潟市,92,TRUE,TRUE
2020-03-21,新潟県,新潟市中央区,100,TRUE,TRUE
2020-03-22,新潟県,新潟県全域,84,TRUE,TRUE
2020-03-22,新潟県,新潟市,84,TRUE,TRUE
2020-03-22,新潟県,新潟市中央区,86,TRUE,TRUE
2020-03-23,新潟県,新潟県全域,94,FALSE,FALSE
2020-03-23,新潟県,新潟市,95,FALSE,FALSE
2020-03-23,新潟県,新潟市中央区,99,FALSE,FALSE
2020-03-24,新潟県,新潟県全域,92,FALSE,FALSE
2020-03-24,新潟県,新潟市,93,FALSE,FALSE
2020-03-24,新潟県,新潟市中央区,90,FALSE,FALSE
2020-03-25,新潟県,新潟県全域,94,FALSE,FALSE
2020-03-25,新潟県,新潟市,96,FALSE,FALSE
2020-03-25,新潟県,新潟市中央区,95,FALSE,FALSE
2020-03-26,新潟県,新潟県全域,95,FALSE,FALSE
2020-03-26,新潟県,新潟市,97,FALSE,FALSE
2020-03-26,新潟県,新潟市中央区,96,FALSE,FALSE
2020-03-27,新潟県,新潟県全域,91,FALSE,FALSE
2020-03-27,新潟県,新潟市,92,FALSE,FALSE
2020-03-27,新潟県,新潟市中央区,93,FALSE,FALSE
2020-03-28,新潟県,新潟県全域,84,TRUE,TRUE
2020-03-28,新潟県,新潟市,86,TRUE,TRUE
2020-03-28,新潟県,新潟市中央区,85,TRUE,TRUE
2020-03-29,新潟県,新潟県全域,82,TRUE,TRUE
2020-03-29,新潟県,新潟市,86,TRUE,TRUE
2020-03-29,新潟県,新潟市中央区,85,TRUE,TRUE
2020-03-30,新潟県,新潟県全域,95,FALSE,FALSE
2020-03-30,新潟県,新潟市,96,FALSE,FALSE
2020-03-30,新潟県,新潟市中央区,96,FALSE,FALSE
2020-03-31,新潟県,新潟県全域,96,FALSE,FALSE
2020-03-31,新潟県,新潟市,99,FALSE,FALSE
2020-03-31,新潟県,新潟市中央区,100,FALSE,FALSE
2020-04-01,新潟県,新潟県全域,90,FALSE,FALSE
2020-04-01,新潟県,新潟市,92,FALSE,FALSE
2020-04-01,新潟県,新潟市中央区,88,FALSE,FALSE
2020-04-02,新潟県,新潟県全域,90,FALSE,FALSE
2020-04-02,新潟県,新潟市,92,FALSE,FALSE
2020-04-02,新潟県,新潟市中央区,91,FALSE,FALSE
2020-04-03,新潟県,新潟県全域,93,FALSE,FALSE
2020-04-03,新潟県,新潟市,95,FALSE,FALSE
2020-04-03,新潟県,新潟市中央区,94,FALSE,FALSE
2020-04-04,新潟県,新潟県全域,84,TRUE,TRUE
2020-04-04,新潟県,新潟市,87,TRUE,TRUE
2020-04-04,新潟県,新潟市中央区,89,TRUE,TRUE
2020-04-05,新潟県,新潟県全域,78,TRUE,TRUE
2020-04-05,新潟県,新潟市,80,TRUE,TRUE
2020-04-05,新潟県,新潟市中央区,78,TRUE,TRUE
2020-04-06,新潟県,新潟県全域,92,FALSE,FALSE
2020-04-06,新潟県,新潟市,93,FALSE,FALSE
2020-04-06,新潟県,新潟市中央区,92,FALSE,FALSE
2020-04-07,新潟県,新潟県全域,93,FALSE,FALSE
2020-04-07,新潟県,新潟市,93,FALSE,FALSE
2020-04-07,新潟県,新潟市中央区,95,FALSE,FALSE
2020-04-08,新潟県,新潟県全域,92,FALSE,FALSE
2020-04-08,新潟県,新潟市,93,FALSE,FALSE
2020-04-08,新潟県,新潟市中央区,92,FALSE,FALSE
2020-04-09,新潟県,新潟県全域,90,FALSE,FALSE
2020-04-09,新潟県,新潟市,92,FALSE,FALSE
2020-04-09,新潟県,新潟市中央区,90,FALSE,FALSE
2020-04-10,新潟県,新潟県全域,87,FALSE,FALSE
2020-04-10,新潟県,新潟市,90,FALSE,FALSE
2020-04-10,新潟県,新潟市中央区,87,FALSE,FALSE
2020-04-11,新潟県,新潟県全域,75,TRUE,TRUE
2020-04-11,新潟県,新潟市,78,TRUE,TRUE
2020-04-11,新潟県,新潟市中央区,85,TRUE,TRUE
2020-04-12,新潟県,新潟県全域,76,TRUE,TRUE
2020-04-12,新潟県,新潟市,78,TRUE,TRUE
2020-04-12,新潟県,新潟市中央区,83,TRUE,TRUE
2020-04-13,新潟県,新潟県全域,89,FALSE,FALSE
2020-04-13,新潟県,新潟市,90,FALSE,FALSE
2020-04-13,新潟県,新潟市中央区,89,FALSE,FALSE
2020-04-14,新潟県,新潟県全域,89,FALSE,FALSE
2020-04-14,新潟県,新潟市,91,FALSE,FALSE
2020-04-14,新潟県,新潟市中央区,90,FALSE,FALSE
2020-04-15,新潟県,新潟県全域,89,FALSE,FALSE
2020-04-15,新潟県,新潟市,89,FALSE,FALSE
2020-04-15,新潟県,新潟市中央区,86,FALSE,FALSE
2020-04-16,新潟県,新潟県全域,88,FALSE,FALSE
2020-04-16,新潟県,新潟市,89,FALSE,FALSE
2020-04-16,新潟県,新潟市中央区,88,FALSE,FALSE
2020-04-17,新潟県,新潟県全域,89,FALSE,FALSE
2020-04-17,新潟県,新潟市,89,FALSE,FALSE
2020-04-17,新潟県,新潟市中央区,88,FALSE,FALSE
2020-04-18,新潟県,新潟県全域,67,TRUE,TRUE
2020-04-18,新潟県,新潟市,68,TRUE,TRUE
2020-04-18,新潟県,新潟市中央区,68,TRUE,TRUE
2020-04-19,新潟県,新潟県全域,68,TRUE,TRUE
2020-04-19,新潟県,新潟市,70,TRUE,TRUE
2020-04-19,新潟県,新潟市中央区,73,TRUE,TRUE
2020-04-20,新潟県,新潟県全域,84,FALSE,FALSE
2020-04-20,新潟県,新潟市,83,FALSE,FALSE
2020-04-20,新潟県,新潟市中央区,83,FALSE,FALSE
2020-04-21,新潟県,新潟県全域,86,FALSE,FALSE
2020-04-21,新潟県,新潟市,86,FALSE,FALSE
2020-04-21,新潟県,新潟市中央区,86,FALSE,FALSE
2020-01-01,富山県,富山県全域,89,TRUE,FALSE
2020-01-01,富山県,富山市,90,TRUE,FALSE
2020-01-02,富山県,富山県全域,110,FALSE,FALSE
2020-01-02,富山県,富山市,117,FALSE,FALSE
2020-01-03,富山県,富山県全域,98,FALSE,FALSE
2020-01-03,富山県,富山市,110,FALSE,FALSE
2020-01-04,富山県,富山県全域,105,TRUE,TRUE
2020-01-04,富山県,富山市,110,TRUE,TRUE
2020-01-05,富山県,富山県全域,101,TRUE,TRUE
2020-01-05,富山県,富山市,100,TRUE,TRUE
2020-01-06,富山県,富山県全域,101,FALSE,FALSE
2020-01-06,富山県,富山市,99,FALSE,FALSE
2020-01-07,富山県,富山県全域,101,FALSE,FALSE
2020-01-07,富山県,富山市,99,FALSE,FALSE
2020-01-08,富山県,富山県全域,98,FALSE,FALSE
2020-01-08,富山県,富山市,94,FALSE,FALSE
2020-01-09,富山県,富山県全域,98,FALSE,FALSE
2020-01-09,富山県,富山市,95,FALSE,FALSE
2020-01-10,富山県,富山県全域,100,FALSE,FALSE
2020-01-10,富山県,富山市,97,FALSE,FALSE
2020-01-11,富山県,富山県全域,102,TRUE,TRUE
2020-01-11,富山県,富山市,102,TRUE,TRUE
2020-01-12,富山県,富山県全域,97,TRUE,TRUE
2020-01-12,富山県,富山市,94,TRUE,TRUE
2020-01-13,富山県,富山県全域,93,TRUE,TRUE
2020-01-13,富山県,富山市,85,TRUE,TRUE
2020-01-14,富山県,富山県全域,101,FALSE,FALSE
2020-01-14,富山県,富山市,97,FALSE,FALSE
2020-01-15,富山県,富山県全域,102,FALSE,FALSE
2020-01-15,富山県,富山市,96,FALSE,FALSE
2020-01-16,富山県,富山県全域,102,FALSE,FALSE
2020-01-16,富山県,富山市,101,FALSE,FALSE
2020-01-17,富山県,富山県全域,103,FALSE,FALSE
2020-01-17,富山県,富山市,100,FALSE,FALSE
2020-01-18,富山県,富山県全域,99,TRUE,TRUE
2020-01-18,富山県,富山市,101,TRUE,TRUE
2020-01-19,富山県,富山県全域,105,TRUE,TRUE
2020-01-19,富山県,富山市,108,TRUE,TRUE
2020-01-20,富山県,富山県全域,102,FALSE,FALSE
2020-01-20,富山県,富山市,101,FALSE,FALSE
2020-01-21,富山県,富山県全域,98,FALSE,FALSE
2020-01-21,富山県,富山市,97,FALSE,FALSE
2020-01-22,富山県,富山県全域,102,FALSE,FALSE
2020-01-22,富山県,富山市,98,FALSE,FALSE
2020-01-23,富山県,富山県全域,100,FALSE,FALSE
2020-01-23,富山県,富山市,98,FALSE,FALSE
2020-01-24,富山県,富山県全域,102,FALSE,FALSE
2020-01-24,富山県,富山市,99,FALSE,FALSE
2020-01-25,富山県,富山県全域,111,TRUE,TRUE
2020-01-25,富山県,富山市,117,TRUE,TRUE
2020-01-26,富山県,富山県全域,108,TRUE,TRUE
2020-01-26,富山県,富山市,107,TRUE,TRUE
2020-01-27,富山県,富山県全域,102,FALSE,FALSE
2020-01-27,富山県,富山市,97,FALSE,FALSE
2020-01-28,富山県,富山県全域,101,FALSE,FALSE
2020-01-28,富山県,富山市,98,FALSE,FALSE
2020-01-29,富山県,富山県全域,97,FALSE,FALSE
2020-01-29,富山県,富山市,93,FALSE,FALSE
2020-01-30,富山県,富山県全域,101,FALSE,FALSE
2020-01-30,富山県,富山市,98,FALSE,FALSE
2020-01-31,富山県,富山県全域,102,FALSE,FALSE
2020-01-31,富山県,富山市,101,FALSE,FALSE
2020-02-01,富山県,富山県全域,99,TRUE,TRUE
2020-02-01,富山県,富山市,96,TRUE,TRUE
2020-02-02,富山県,富山県全域,102,TRUE,TRUE
2020-02-02,富山県,富山市,103,TRUE,TRUE
2020-02-03,富山県,富山県全域,102,FALSE,FALSE
2020-02-03,富山県,富山市,98,FALSE,FALSE
2020-02-04,富山県,富山県全域,100,FALSE,FALSE
2020-02-04,富山県,富山市,96,FALSE,FALSE
2020-02-05,富山県,富山県全域,94,FALSE,FALSE
2020-02-05,富山県,富山市,89,FALSE,FALSE
2020-02-06,富山県,富山県全域,92,FALSE,FALSE
2020-02-06,富山県,富山市,87,FALSE,FALSE
2020-02-07,富山県,富山県全域,99,FALSE,FALSE
2020-02-07,富山県,富山市,99,FALSE,FALSE
2020-02-08,富山県,富山県全域,94,TRUE,TRUE
2020-02-08,富山県,富山市,95,TRUE,TRUE
2020-02-09,富山県,富山県全域,89,TRUE,TRUE
2020-02-09,富山県,富山市,83,TRUE,TRUE
2020-02-10,富山県,富山県全域,106,FALSE,TRUE
2020-02-10,富山県,富山市,95,FALSE,TRUE
2020-02-11,富山県,富山県全域,94,TRUE,FALSE
2020-02-11,富山県,富山市,99,TRUE,FALSE
2020-02-12,富山県,富山県全域,100,FALSE,FALSE
2020-02-12,富山県,富山市,95,FALSE,FALSE
2020-02-13,富山県,富山県全域,99,FALSE,FALSE
2020-02-13,富山県,富山市,95,FALSE,FALSE
2020-02-14,富山県,富山県全域,100,FALSE,FALSE
2020-02-14,富山県,富山市,100,FALSE,FALSE
2020-02-15,富山県,富山県全域,101,TRUE,TRUE
2020-02-15,富山県,富山市,101,TRUE,TRUE
2020-02-16,富山県,富山県全域,90,TRUE,TRUE
2020-02-16,富山県,富山市,86,TRUE,TRUE
2020-02-17,富山県,富山県全域,96,FALSE,FALSE
2020-02-17,富山県,富山市,93,FALSE,FALSE
2020-02-18,富山県,富山県全域,95,FALSE,FALSE
2020-02-18,富山県,富山市,91,FALSE,FALSE
2020-02-19,富山県,富山県全域,98,FALSE,FALSE
2020-02-19,富山県,富山市,94,FALSE,FALSE
2020-02-20,富山県,富山県全域,97,FALSE,FALSE
2020-02-20,富山県,富山市,94,FALSE,FALSE
2020-02-21,富山県,富山県全域,96,FALSE,FALSE
2020-02-21,富山県,富山市,94,FALSE,FALSE
2020-02-22,富山県,富山県全域,91,TRUE,TRUE
2020-02-22,富山県,富山市,90,TRUE,TRUE
2020-02-23,富山県,富山県全域,88,TRUE,TRUE
2020-02-23,富山県,富山市,85,TRUE,TRUE
2020-02-24,富山県,富山県全域,92,TRUE,FALSE
2020-02-24,富山県,富山市,98,TRUE,FALSE
2020-02-25,富山県,富山県全域,97,FALSE,FALSE
2020-02-25,富山県,富山市,92,FALSE,FALSE
2020-02-26,富山県,富山県全域,96,FALSE,FALSE
2020-02-26,富山県,富山市,92,FALSE,FALSE
2020-02-27,富山県,富山県全域,95,FALSE,FALSE
2020-02-27,富山県,富山市,89,FALSE,FALSE
2020-02-28,富山県,富山県全域,95,FALSE,FALSE
2020-02-28,富山県,富山市,91,FALSE,FALSE
2020-02-29,富山県,富山県全域,89,TRUE,TRUE
2020-02-29,富山県,富山市,87,TRUE,TRUE
2020-03-01,富山県,富山県全域,82,TRUE,TRUE
2020-03-01,富山県,富山市,78,TRUE,TRUE
2020-03-02,富山県,富山県全域,99,FALSE,FALSE
2020-03-02,富山県,富山市,95,FALSE,FALSE
2020-03-03,富山県,富山県全域,94,FALSE,FALSE
2020-03-03,富山県,富山市,91,FALSE,FALSE
2020-03-04,富山県,富山県全域,93,FALSE,FALSE
2020-03-04,富山県,富山市,86,FALSE,FALSE
2020-03-05,富山県,富山県全域,93,FALSE,FALSE
2020-03-05,富山県,富山市,87,FALSE,FALSE
2020-03-06,富山県,富山県全域,93,FALSE,FALSE
2020-03-06,富山県,富山市,91,FALSE,FALSE
2020-03-07,富山県,富山県全域,87,TRUE,TRUE
2020-03-07,富山県,富山市,80,TRUE,TRUE
2020-03-08,富山県,富山県全域,82,TRUE,TRUE
2020-03-08,富山県,富山市,75,TRUE,TRUE
2020-03-09,富山県,富山県全域,97,FALSE,FALSE
2020-03-09,富山県,富山市,94,FALSE,FALSE
2020-03-10,富山県,富山県全域,92,FALSE,FALSE
2020-03-10,富山県,富山市,87,FALSE,FALSE
2020-03-11,富山県,富山県全域,93,FALSE,FALSE
2020-03-11,富山県,富山市,87,FALSE,FALSE
2020-03-12,富山県,富山県全域,95,FALSE,FALSE
2020-03-12,富山県,富山市,93,FALSE,FALSE
2020-03-13,富山県,富山県全域,93,FALSE,FALSE
2020-03-13,富山県,富山市,90,FALSE,FALSE
2020-03-14,富山県,富山県全域,90,TRUE,TRUE
2020-03-14,富山県,富山市,84,TRUE,TRUE
2020-03-15,富山県,富山県全域,90,TRUE,TRUE
2020-03-15,富山県,富山市,86,TRUE,TRUE
2020-03-16,富山県,富山県全域,93,FALSE,FALSE
2020-03-16,富山県,富山市,84,FALSE,FALSE
2020-03-17,富山県,富山県全域,96,FALSE,FALSE
2020-03-17,富山県,富山市,92,FALSE,FALSE
2020-03-18,富山県,富山県全域,90,FALSE,FALSE
2020-03-18,富山県,富山市,82,FALSE,FALSE
2020-03-19,富山県,富山県全域,104,FALSE,TRUE
2020-03-19,富山県,富山市,94,FALSE,TRUE
2020-03-20,富山県,富山県全域,82,TRUE,FALSE
2020-03-20,富山県,富山市,81,TRUE,FALSE
2020-03-21,富山県,富山県全域,94,TRUE,TRUE
2020-03-21,富山県,富山市,87,TRUE,TRUE
2020-03-22,富山県,富山県全域,84,TRUE,TRUE
2020-03-22,富山県,富山市,78,TRUE,TRUE
2020-03-23,富山県,富山県全域,92,FALSE,FALSE
2020-03-23,富山県,富山市,85,FALSE,FALSE
2020-03-24,富山県,富山県全域,92,FALSE,FALSE
2020-03-24,富山県,富山市,86,FALSE,FALSE
2020-03-25,富山県,富山県全域,96,FALSE,FALSE
2020-03-25,富山県,富山市,89,FALSE,FALSE
2020-03-26,富山県,富山県全域,99,FALSE,FALSE
2020-03-26,富山県,富山市,98,FALSE,FALSE
2020-03-27,富山県,富山県全域,93,FALSE,FALSE
2020-03-27,富山県,富山市,85,FALSE,FALSE
2020-03-28,富山県,富山県全域,89,TRUE,TRUE
2020-03-28,富山県,富山市,85,TRUE,TRUE
2020-03-29,富山県,富山県全域,82,TRUE,TRUE
2020-03-29,富山県,富山市,75,TRUE,TRUE
2020-03-30,富山県,富山県全域,95,FALSE,FALSE
2020-03-30,富山県,富山市,88,FALSE,FALSE
2020-03-31,富山県,富山県全域,99,FALSE,FALSE
2020-03-31,富山県,富山市,93,FALSE,FALSE
2020-04-01,富山県,富山県全域,90,FALSE,FALSE
2020-04-01,富山県,富山市,82,FALSE,FALSE
2020-04-02,富山県,富山県全域,88,FALSE,FALSE
2020-04-02,富山県,富山市,79,FALSE,FALSE
2020-04-03,富山県,富山県全域,92,FALSE,FALSE
2020-04-03,富山県,富山市,90,FALSE,FALSE
2020-04-04,富山県,富山県全域,79,TRUE,TRUE
2020-04-04,富山県,富山市,77,TRUE,TRUE
2020-04-05,富山県,富山県全域,71,TRUE,TRUE
2020-04-05,富山県,富山市,68,TRUE,TRUE
2020-04-06,富山県,富山県全域,91,FALSE,FALSE
2020-04-06,富山県,富山市,86,FALSE,FALSE
2020-04-07,富山県,富山県全域,90,FALSE,FALSE
2020-04-07,富山県,富山市,89,FALSE,FALSE
2020-04-08,富山県,富山県全域,90,FALSE,FALSE
2020-04-08,富山県,富山市,85,FALSE,FALSE
2020-04-09,富山県,富山県全域,90,FALSE,FALSE
2020-04-09,富山県,富山市,85,FALSE,FALSE
2020-04-10,富山県,富山県全域,87,FALSE,FALSE
2020-04-10,富山県,富山市,80,FALSE,FALSE
2020-04-11,富山県,富山県全域,72,TRUE,TRUE
2020-04-11,富山県,富山市,66,TRUE,TRUE
2020-04-12,富山県,富山県全域,67,TRUE,TRUE
2020-04-12,富山県,富山市,62,TRUE,TRUE
2020-04-13,富山県,富山県全域,86,FALSE,FALSE
2020-04-13,富山県,富山市,83,FALSE,FALSE
2020-04-14,富山県,富山県全域,85,FALSE,FALSE
2020-04-14,富山県,富山市,79,FALSE,FALSE
2020-04-15,富山県,富山県全域,85,FALSE,FALSE
2020-04-15,富山県,富山市,80,FALSE,FALSE
2020-04-16,富山県,富山県全域,83,FALSE,FALSE
2020-04-16,富山県,富山市,77,FALSE,FALSE
2020-04-17,富山県,富山県全域,84,FALSE,FALSE
2020-04-17,富山県,富山市,81,FALSE,FALSE
2020-04-18,富山県,富山県全域,64,TRUE,TRUE
2020-04-18,富山県,富山市,58,TRUE,TRUE
2020-04-19,富山県,富山県全域,61,TRUE,TRUE
2020-04-19,富山県,富山市,58,TRUE,TRUE
2020-04-20,富山県,富山県全域,80,FALSE,FALSE
2020-04-20,富山県,富山市,74,FALSE,FALSE
2020-04-21,富山県,富山県全域,82,FALSE,FALSE
2020-04-21,富山県,富山市,77,FALSE,FALSE
2020-01-01,石川県,石川県全域,88,TRUE,FALSE
2020-01-01,石川県,金沢市,97,TRUE,FALSE
2020-01-02,石川県,石川県全域,109,FALSE,FALSE
2020-01-02,石川県,金沢市,117,FALSE,FALSE
2020-01-03,石川県,石川県全域,103,FALSE,FALSE
2020-01-03,石川県,金沢市,116,FALSE,FALSE
2020-01-04,石川県,石川県全域,104,TRUE,TRUE
2020-01-04,石川県,金沢市,109,TRUE,TRUE
2020-01-05,石川県,石川県全域,103,TRUE,TRUE
2020-01-05,石川県,金沢市,104,TRUE,TRUE
2020-01-06,石川県,石川県全域,102,FALSE,FALSE
2020-01-06,石川県,金沢市,103,FALSE,FALSE
2020-01-07,石川県,石川県全域,102,FALSE,FALSE
2020-01-07,石川県,金沢市,102,FALSE,FALSE
2020-01-08,石川県,石川県全域,101,FALSE,FALSE
2020-01-08,石川県,金沢市,100,FALSE,FALSE
2020-01-09,石川県,石川県全域,99,FALSE,FALSE
2020-01-09,石川県,金沢市,97,FALSE,FALSE
2020-01-10,石川県,石川県全域,100,FALSE,FALSE
2020-01-10,石川県,金沢市,98,FALSE,FALSE
2020-01-11,石川県,石川県全域,103,TRUE,TRUE
2020-01-11,石川県,金沢市,105,TRUE,TRUE
2020-01-12,石川県,石川県全域,99,TRUE,TRUE
2020-01-12,石川県,金沢市,98,TRUE,TRUE
2020-01-13,石川県,石川県全域,96,TRUE,TRUE
2020-01-13,石川県,金沢市,93,TRUE,TRUE
2020-01-14,石川県,石川県全域,101,FALSE,FALSE
2020-01-14,石川県,金沢市,102,FALSE,FALSE
2020-01-15,石川県,石川県全域,103,FALSE,FALSE
2020-01-15,石川県,金沢市,105,FALSE,FALSE
2020-01-16,石川県,石川県全域,103,FALSE,FALSE
2020-01-16,石川県,金沢市,103,FALSE,FALSE
2020-01-17,石川県,石川県全域,103,FALSE,FALSE
2020-01-17,石川県,金沢市,104,FALSE,FALSE
2020-01-18,石川県,石川県全域,104,TRUE,TRUE
2020-01-18,石川県,金沢市,104,TRUE,TRUE
2020-01-19,石川県,石川県全域,105,TRUE,TRUE
2020-01-19,石川県,金沢市,108,TRUE,TRUE
2020-01-20,石川県,石川県全域,103,FALSE,FALSE
2020-01-20,石川県,金沢市,104,FALSE,FALSE
2020-01-21,石川県,石川県全域,101,FALSE,FALSE
2020-01-21,石川県,金沢市,102,FALSE,FALSE
2020-01-22,石川県,石川県全域,104,FALSE,FALSE
2020-01-22,石川県,金沢市,107,FALSE,FALSE
2020-01-23,石川県,石川県全域,100,FALSE,FALSE
2020-01-23,石川県,金沢市,100,FALSE,FALSE
2020-01-24,石川県,石川県全域,103,FALSE,FALSE
2020-01-24,石川県,金沢市,102,FALSE,FALSE
2020-01-25,石川県,石川県全域,112,TRUE,TRUE
2020-01-25,石川県,金沢市,119,TRUE,TRUE
2020-01-26,石川県,石川県全域,111,TRUE,TRUE
2020-01-26,石川県,金沢市,115,TRUE,TRUE
2020-01-27,石川県,石川県全域,103,FALSE,FALSE
2020-01-27,石川県,金沢市,102,FALSE,FALSE
2020-01-28,石川県,石川県全域,104,FALSE,FALSE
2020-01-28,石川県,金沢市,105,FALSE,FALSE
2020-01-29,石川県,石川県全域,100,FALSE,FALSE
2020-01-29,石川県,金沢市,100,FALSE,FALSE
2020-01-30,石川県,石川県全域,104,FALSE,FALSE
2020-01-30,石川県,金沢市,103,FALSE,FALSE
2020-01-31,石川県,石川県全域,104,FALSE,FALSE
2020-01-31,石川県,金沢市,105,FALSE,FALSE
2020-02-01,石川県,石川県全域,100,TRUE,TRUE
2020-02-01,石川県,金沢市,100,TRUE,TRUE
2020-02-02,石川県,石川県全域,103,TRUE,TRUE
2020-02-02,石川県,金沢市,107,TRUE,TRUE
2020-02-03,石川県,石川県全域,102,FALSE,FALSE
2020-02-03,石川県,金沢市,102,FALSE,FALSE
2020-02-04,石川県,石川県全域,102,FALSE,FALSE
2020-02-04,石川県,金沢市,101,FALSE,FALSE
2020-02-05,石川県,石川県全域,98,FALSE,FALSE
2020-02-05,石川県,金沢市,98,FALSE,FALSE
2020-02-06,石川県,石川県全域,97,FALSE,FALSE
2020-02-06,石川県,金沢市,98,FALSE,FALSE
2020-02-07,石川県,石川県全域,100,FALSE,FALSE
2020-02-07,石川県,金沢市,102,FALSE,FALSE
2020-02-08,石川県,石川県全域,99,TRUE,TRUE
2020-02-08,石川県,金沢市,98,TRUE,TRUE
2020-02-09,石川県,石川県全域,93,TRUE,TRUE
2020-02-09,石川県,金沢市,93,TRUE,TRUE
2020-02-10,石川県,石川県全域,106,FALSE,TRUE
2020-02-10,石川県,金沢市,102,FALSE,TRUE
2020-02-11,石川県,石川県全域,95,TRUE,FALSE
2020-02-11,石川県,金沢市,100,TRUE,FALSE
2020-02-12,石川県,石川県全域,101,FALSE,FALSE
2020-02-12,石川県,金沢市,103,FALSE,FALSE
2020-02-13,石川県,石川県全域,98,FALSE,FALSE
2020-02-13,石川県,金沢市,96,FALSE,FALSE
2020-02-14,石川県,石川県全域,99,FALSE,FALSE
2020-02-14,石川県,金沢市,99,FALSE,FALSE
2020-02-15,石川県,石川県全域,101,TRUE,TRUE
2020-02-15,石川県,金沢市,107,TRUE,TRUE
2020-02-16,石川県,石川県全域,91,TRUE,TRUE
2020-02-16,石川県,金沢市,88,TRUE,TRUE
2020-02-17,石川県,石川県全域,97,FALSE,FALSE
2020-02-17,石川県,金沢市,98,FALSE,FALSE
2020-02-18,石川県,石川県全域,96,FALSE,FALSE
2020-02-18,石川県,金沢市,97,FALSE,FALSE
2020-02-19,石川県,石川県全域,99,FALSE,FALSE
2020-02-19,石川県,金沢市,98,FALSE,FALSE
2020-02-20,石川県,石川県全域,99,FALSE,FALSE
2020-02-20,石川県,金沢市,98,FALSE,FALSE
2020-02-21,石川県,石川県全域,98,FALSE,FALSE
2020-02-21,石川県,金沢市,98,FALSE,FALSE
2020-02-22,石川県,石川県全域,90,TRUE,TRUE
2020-02-22,石川県,金沢市,90,TRUE,TRUE
2020-02-23,石川県,石川県全域,90,TRUE,TRUE
2020-02-23,石川県,金沢市,89,TRUE,TRUE
2020-02-24,石川県,石川県全域,92,TRUE,FALSE
2020-02-24,石川県,金沢市,103,TRUE,FALSE
2020-02-25,石川県,石川県全域,97,FALSE,FALSE
2020-02-25,石川県,金沢市,95,FALSE,FALSE
2020-02-26,石川県,石川県全域,96,FALSE,FALSE
2020-02-26,石川県,金沢市,96,FALSE,FALSE
2020-02-27,石川県,石川県全域,95,FALSE,FALSE
2020-02-27,石川県,金沢市,99,FALSE,FALSE
2020-02-28,石川県,石川県全域,93,FALSE,FALSE
2020-02-28,石川県,金沢市,96,FALSE,FALSE
2020-02-29,石川県,石川県全域,88,TRUE,TRUE
2020-02-29,石川県,金沢市,90,TRUE,TRUE
2020-03-01,石川県,石川県全域,86,TRUE,TRUE
2020-03-01,石川県,金沢市,89,TRUE,TRUE
2020-03-02,石川県,石川県全域,96,FALSE,FALSE
2020-03-02,石川県,金沢市,99,FALSE,FALSE
2020-03-03,石川県,石川県全域,92,FALSE,FALSE
2020-03-03,石川県,金沢市,90,FALSE,FALSE
2020-03-04,石川県,石川県全域,91,FALSE,FALSE
2020-03-04,石川県,金沢市,91,FALSE,FALSE
2020-03-05,石川県,石川県全域,90,FALSE,FALSE
2020-03-05,石川県,金沢市,88,FALSE,FALSE
2020-03-06,石川県,石川県全域,91,FALSE,FALSE
2020-03-06,石川県,金沢市,91,FALSE,FALSE
2020-03-07,石川県,石川県全域,88,TRUE,TRUE
2020-03-07,石川県,金沢市,89,TRUE,TRUE
2020-03-08,石川県,石川県全域,83,TRUE,TRUE
2020-03-08,石川県,金沢市,82,TRUE,TRUE
2020-03-09,石川県,石川県全域,96,FALSE,FALSE
2020-03-09,石川県,金沢市,96,FALSE,FALSE
2020-03-10,石川県,石川県全域,93,FALSE,FALSE
2020-03-10,石川県,金沢市,90,FALSE,FALSE
2020-03-11,石川県,石川県全域,95,FALSE,FALSE
2020-03-11,石川県,金沢市,93,FALSE,FALSE
2020-03-12,石川県,石川県全域,96,FALSE,FALSE
2020-03-12,石川県,金沢市,98,FALSE,FALSE
2020-03-13,石川県,石川県全域,92,FALSE,FALSE
2020-03-13,石川県,金沢市,91,FALSE,FALSE
2020-03-14,石川県,石川県全域,89,TRUE,TRUE
2020-03-14,石川県,金沢市,88,TRUE,TRUE
